"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"46",0.75,0,0.697368421052632,0,0.697368421052632,0,0.684210526315789,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.697368421052632,0
"47",0.789473684210526,0,0.763157894736842,0,0.776315789473684,0,0.75,0,0.763157894736842,0,0.763157894736842,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0
"48",0.776315789473684,0,0.644736842105263,0,0.644736842105263,0,0.657894736842105,0,0.644736842105263,0,0.644736842105263,0,0.657894736842105,0,0.657894736842105,0,0.644736842105263,0,0.684210526315789,0
"49",0.789473684210526,0,0.657894736842105,0,0.684210526315789,0,0.671052631578947,0,0.657894736842105,0,0.657894736842105,0,0.671052631578947,0,0.671052631578947,0,0.684210526315789,0,0.684210526315789,0
"50",0.789473684210526,0,0.736842105263158,0,0.763157894736842,0,0.75,0,0.736842105263158,0,0.736842105263158,0,0.710526315789474,0,0.710526315789474,0,0.736842105263158,0,0.736842105263158,0
"51",0.828947368421053,0,0.710526315789474,0,0.723684210526316,0,0.697368421052632,0,0.723684210526316,0,0.723684210526316,0,0.75,0,0.75,0,0.684210526315789,0,0.697368421052632,0
"52",0.736842105263158,0,0.697368421052632,0,0.710526315789474,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0
"53",0.789473684210526,0,0.723684210526316,0,0.763157894736842,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.684210526315789,0,0.684210526315789,0,0.763157894736842,0,0.710526315789474,0
"54",0.763157894736842,0,0.723684210526316,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.697368421052632,0
"55",0.776315789473684,0,0.671052631578947,0,0.697368421052632,0,0.671052631578947,0,0.671052631578947,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.697368421052632,0,0.697368421052632,0
"56",0.776315789473684,0,0.671052631578947,0,0.710526315789474,0,0.671052631578947,0,0.671052631578947,0,0.671052631578947,0,0.697368421052632,0,0.697368421052632,0,0.710526315789474,0,0.723684210526316,0
"57",0.842105263157895,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.684210526315789,0,0.684210526315789,0,0.723684210526316,0,0.736842105263158,0
"58",0.75,0,0.684210526315789,0,0.736842105263158,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.710526315789474,0,0.710526315789474,0,0.697368421052632,0,0.684210526315789,0
"59",0.802631578947368,0,0.723684210526316,0,0.723684210526316,0,0.697368421052632,0,0.723684210526316,0,0.723684210526316,0,0.736842105263158,0,0.736842105263158,0,0.723684210526316,0,0.684210526315789,0
"60",0.697368421052632,0,0.631578947368421,0,0.671052631578947,0,0.671052631578947,0,0.644736842105263,0,0.644736842105263,0,0.644736842105263,0,0.644736842105263,0,0.671052631578947,0,0.671052631578947,0
"61",0.815789473684211,0,0.684210526315789,0,0.710526315789474,0,0.697368421052632,0,0.684210526315789,0,0.684210526315789,0,0.710526315789474,0,0.710526315789474,0,0.75,0,0.75,0
"62",0.75,0,0.684210526315789,0,0.710526315789474,0,0.697368421052632,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.723684210526316,0,0.684210526315789,0
"63",0.776315789473684,0,0.605263157894737,0,0.578947368421053,0,0.605263157894737,0,0.618421052631579,0,0.618421052631579,0,0.605263157894737,0,0.605263157894737,0,0.644736842105263,0,0.671052631578947,0
"64",0.802631578947368,0,0.684210526315789,0,0.710526315789474,0,0.736842105263158,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.697368421052632,0,0.736842105263158,0
"65",0.789473684210526,0,0.710526315789474,0,0.657894736842105,0,0.671052631578947,0,0.697368421052632,0,0.697368421052632,0,0.723684210526316,0,0.723684210526316,0,0.657894736842105,0,0.684210526315789,0
"66",0.75,0,0.684210526315789,0,0.684210526315789,0,0.697368421052632,0,0.657894736842105,0,0.684210526315789,0,0.657894736842105,0,0.657894736842105,0,0.657894736842105,0,0.684210526315789,0
"67",0.75,0,0.763157894736842,0,0.802631578947368,0,0.763157894736842,0,0.763157894736842,0,0.763157894736842,0,0.736842105263158,0,0.736842105263158,0,0.75,0,0.736842105263158,0
"68",0.789473684210526,0,0.671052631578947,0,0.697368421052632,0,0.671052631578947,0,0.684210526315789,0,0.684210526315789,0,0.697368421052632,0,0.697368421052632,0,0.710526315789474,0,0.684210526315789,0
"69",0.736842105263158,0,0.710526315789474,0,0.75,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.763157894736842,0,0.75,0
"70",0.842105263157895,0,0.684210526315789,0,0.736842105263158,0,0.723684210526316,0,0.684210526315789,0,0.684210526315789,0,0.697368421052632,0,0.697368421052632,0,0.723684210526316,0,0.710526315789474,0
"71",0.789473684210526,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.710526315789474,0,0.710526315789474,0
"72",0.763157894736842,0,0.736842105263158,0,0.75,0,0.723684210526316,0,0.736842105263158,0,0.736842105263158,0,0.723684210526316,0,0.723684210526316,0,0.736842105263158,0,0.723684210526316,0
"73",0.789473684210526,0,0.736842105263158,0,0.657894736842105,0,0.684210526315789,0,0.736842105263158,0,0.736842105263158,0,0.723684210526316,0,0.75,0,0.75,0,0.723684210526316,0
"74",0.815789473684211,0,0.671052631578947,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.697368421052632,0,0.697368421052632,0,0.710526315789474,0,0.697368421052632,0
"75",0.776315789473684,0,0.75,0,0.736842105263158,0,0.736842105263158,0,0.75,0,0.75,0,0.763157894736842,0,0.776315789473684,0,0.697368421052632,0,0.736842105263158,0
"76",0.828947368421053,0,0.618421052631579,0,0.644736842105263,0,0.684210526315789,0,0.631578947368421,0,0.644736842105263,0,0.684210526315789,0,0.684210526315789,0,0.657894736842105,0,0.684210526315789,0
"77",0.776315789473684,0,0.671052631578947,0,0.723684210526316,0,0.697368421052632,0,0.684210526315789,0,0.684210526315789,0,0.697368421052632,0,0.697368421052632,0,0.684210526315789,0,0.710526315789474,0
"78",0.723684210526316,0,0.671052631578947,0,0.710526315789474,0,0.723684210526316,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.710526315789474,0,0.723684210526316,0
"79",0.802631578947368,0,0.684210526315789,0,0.710526315789474,0,0.723684210526316,0,0.684210526315789,0,0.684210526315789,0,0.710526315789474,0,0.710526315789474,0,0.723684210526316,0,0.736842105263158,0
"80",0.723684210526316,0,0.763157894736842,0,0.763157894736842,0,0.763157894736842,0,0.763157894736842,0,0.763157894736842,0,0.75,0,0.75,0,0.736842105263158,0,0.736842105263158,0
"81",0.763157894736842,0,0.657894736842105,0,0.710526315789474,0,0.697368421052632,0,0.657894736842105,0,0.657894736842105,0,0.671052631578947,0,0.671052631578947,0,0.736842105263158,0,0.710526315789474,0
"82",0.828947368421053,0,0.723684210526316,0,0.697368421052632,0,0.75,0,0.736842105263158,0,0.736842105263158,0,0.684210526315789,0,0.684210526315789,0,0.697368421052632,0,0.723684210526316,0
"83",0.842105263157895,0,0.723684210526316,0,0.763157894736842,0,0.75,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.736842105263158,0,0.723684210526316,0
"84",0.763157894736842,0,0.776315789473684,0,0.789473684210526,0,0.776315789473684,0,0.776315789473684,0,0.776315789473684,0,0.710526315789474,0,0.710526315789474,0,0.736842105263158,0,0.736842105263158,0
"85",0.802631578947368,0,0.697368421052632,0,0.671052631578947,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.723684210526316,0,0.723684210526316,0,0.684210526315789,0,0.710526315789474,0
"86",0.802631578947368,0,0.671052631578947,0,0.723684210526316,0,0.657894736842105,0,0.671052631578947,0,0.671052631578947,0,0.657894736842105,0,0.657894736842105,0,0.723684210526316,0,0.671052631578947,0
"87",0.776315789473684,0,0.684210526315789,0,0.644736842105263,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.710526315789474,0,0.723684210526316,0,0.671052631578947,0,0.736842105263158,0
"88",0.789473684210526,0,0.75,0,0.789473684210526,0,0.763157894736842,0,0.75,0,0.75,0,0.763157894736842,0,0.763157894736842,0,0.763157894736842,0,0.75,0
"89",0.842105263157895,0,0.723684210526316,0,0.657894736842105,0,0.671052631578947,0,0.723684210526316,0,0.723684210526316,0,0.736842105263158,0,0.736842105263158,0,0.644736842105263,0,0.684210526315789,0
"90",0.815789473684211,0,0.697368421052632,0,0.736842105263158,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.723684210526316,0,0.697368421052632,0
"91",0.802631578947368,0,0.710526315789474,0,0.723684210526316,0,0.763157894736842,0,0.710526315789474,0,0.710526315789474,0,0.736842105263158,0,0.736842105263158,0,0.75,0,0.763157894736842,0
"92",0.763157894736842,0,0.736842105263158,0,0.75,0,0.75,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.723684210526316,0,0.736842105263158,0
"93",0.763157894736842,0,0.684210526315789,0,0.723684210526316,0,0.710526315789474,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.723684210526316,0
"94",0.855263157894737,0,0.684210526315789,0,0.710526315789474,0,0.736842105263158,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.723684210526316,0,0.736842105263158,0
"95",0.789473684210526,0,0.697368421052632,0,0.710526315789474,0,0.710526315789474,0,0.697368421052632,0,0.697368421052632,0,0.710526315789474,0,0.723684210526316,0,0.684210526315789,0,0.736842105263158,0
"96",0.828947368421053,0,0.723684210526316,0,0.75,0,0.736842105263158,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.75,0,0.75,0
"97",0.842105263157895,0,0.723684210526316,0,0.736842105263158,0,0.710526315789474,0,0.75,0,0.75,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.75,0
"98",0.75,0,0.697368421052632,0,0.723684210526316,0,0.697368421052632,0,0.697368421052632,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.736842105263158,0,0.710526315789474,0
"99",0.75,0,0.671052631578947,0,0.697368421052632,0,0.684210526315789,0,0.671052631578947,0,0.671052631578947,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0
"100",0.802631578947368,0,0.763157894736842,0,0.644736842105263,0,0.763157894736842,0,0.763157894736842,0,0.763157894736842,0,0.684210526315789,0,0.684210526315789,0,0.697368421052632,0,0.723684210526316,0
"101",0.815789473684211,0,0.684210526315789,0,0.736842105263158,0,0.736842105263158,0,0.710526315789474,0,0.710526315789474,0,0.75,0,0.75,0,0.736842105263158,0,0.763157894736842,0
"102",0.776315789473684,0,0.657894736842105,0,0.592105263157895,0,0.671052631578947,0,0.657894736842105,0,0.657894736842105,0,0.657894736842105,0,0.657894736842105,0,0.684210526315789,0,0.697368421052632,0
"103",0.736842105263158,0,0.684210526315789,0,0.723684210526316,0,0.697368421052632,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.710526315789474,0,0.684210526315789,0
"104",0.75,0,0.671052631578947,0,0.710526315789474,0,0.736842105263158,0,0.671052631578947,0,0.671052631578947,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.671052631578947,0
"105",0.75,0,0.657894736842105,0,0.657894736842105,0,0.697368421052632,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.671052631578947,0,0.697368421052632,0
"106",0.802631578947368,0,0.710526315789474,0,0.723684210526316,0,0.723684210526316,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.697368421052632,0,0.697368421052632,0
"107",0.736842105263158,0,0.605263157894737,0,0.631578947368421,0,0.605263157894737,0,0.618421052631579,0,0.618421052631579,0,0.618421052631579,0,0.618421052631579,0,0.671052631578947,0,0.605263157894737,0
"108",0.815789473684211,0,0.75,0,0.776315789473684,0,0.75,0,0.75,0,0.75,0,0.736842105263158,0,0.736842105263158,0,0.776315789473684,0,0.723684210526316,0
"109",0.855263157894737,0,0.736842105263158,0,0.710526315789474,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.763157894736842,0,0.763157894736842,0,0.763157894736842,0,0.736842105263158,0
"110",0.815789473684211,0,0.75,0,0.763157894736842,0,0.75,0,0.763157894736842,0,0.763157894736842,0,0.736842105263158,0,0.723684210526316,0,0.736842105263158,0,0.75,0
"111",0.789473684210526,0,0.776315789473684,0,0.789473684210526,0,0.763157894736842,0,0.776315789473684,0,0.776315789473684,0,0.736842105263158,0,0.736842105263158,0,0.763157894736842,0,0.736842105263158,0
"112",0.868421052631579,0,0.684210526315789,0,0.697368421052632,0,0.697368421052632,0,0.671052631578947,0,0.671052631578947,0,0.684210526315789,0,0.684210526315789,0,0.671052631578947,0,0.736842105263158,0
"113",0.723684210526316,0,0.710526315789474,0,0.736842105263158,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.736842105263158,0,0.736842105263158,0,0.75,0,0.736842105263158,0
"114",0.763157894736842,0,0.710526315789474,0,0.736842105263158,0,0.723684210526316,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.723684210526316,0,0.710526315789474,0,0.723684210526316,0
"115",0.736842105263158,0,0.684210526315789,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.75,0,0.657894736842105,0
"116",0.789473684210526,0,0.697368421052632,0,0.671052631578947,0,0.697368421052632,0,0.684210526315789,0,0.684210526315789,0,0.697368421052632,0,0.697368421052632,0,0.671052631578947,0,0.671052631578947,0
"117",0.855263157894737,0,0.710526315789474,0,0.723684210526316,0,0.697368421052632,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.75,0,0.710526315789474,0
"118",0.815789473684211,0,0.736842105263158,0,0.763157894736842,0,0.710526315789474,0,0.736842105263158,0,0.75,0,0.723684210526316,0,0.736842105263158,0,0.763157894736842,0,0.710526315789474,0
"119",0.802631578947368,0,0.710526315789474,0,0.75,0,0.736842105263158,0,0.723684210526316,0,0.723684210526316,0,0.736842105263158,0,0.736842105263158,0,0.710526315789474,0,0.736842105263158,0
"120",0.815789473684211,0,0.723684210526316,0,0.75,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.697368421052632,0,0.684210526315789,0,0.723684210526316,0,0.75,0
"121",0.828947368421053,0,0.697368421052632,0,0.75,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.736842105263158,0,0.697368421052632,0
"122",0.842105263157895,0,0.75,0,0.763157894736842,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.75,0,0.710526315789474,0
"123",0.75,0,0.697368421052632,0,0.684210526315789,0,0.684210526315789,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.75,0,0.684210526315789,0
"124",0.75,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0
"125",0.776315789473684,0,0.697368421052632,0,0.723684210526316,0,0.697368421052632,0,0.697368421052632,0,0.697368421052632,0,0.723684210526316,0,0.723684210526316,0,0.710526315789474,0,0.723684210526316,0
"126",0.789473684210526,0,0.684210526315789,0,0.697368421052632,0,0.697368421052632,0,0.684210526315789,0,0.684210526315789,0,0.710526315789474,0,0.710526315789474,0,0.631578947368421,0,0.710526315789474,0
"127",0.776315789473684,0,0.657894736842105,0,0.710526315789474,0,0.710526315789474,0,0.684210526315789,0,0.684210526315789,0,0.723684210526316,0,0.723684210526316,0,0.710526315789474,0,0.723684210526316,0
"128",0.736842105263158,0,0.697368421052632,0,0.75,0,0.697368421052632,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.723684210526316,0,0.710526315789474,0
"129",0.789473684210526,0,0.592105263157895,0,0.671052631578947,0,0.605263157894737,0,0.618421052631579,0,0.605263157894737,0,0.631578947368421,0,0.631578947368421,0,0.671052631578947,0,0.605263157894737,0
"130",0.815789473684211,0,0.736842105263158,0,0.776315789473684,0,0.723684210526316,0,0.75,0,0.75,0,0.710526315789474,0,0.710526315789474,0,0.723684210526316,0,0.75,0
"131",0.802631578947368,0,0.75,0,0.789473684210526,0,0.763157894736842,0,0.763157894736842,0,0.763157894736842,0,0.75,0,0.75,0,0.710526315789474,0,0.723684210526316,0
"132",0.776315789473684,0,0.631578947368421,0,0.684210526315789,0,0.605263157894737,0,0.644736842105263,0,0.644736842105263,0,0.618421052631579,0,0.618421052631579,0,0.710526315789474,0,0.618421052631579,0
"133",0.802631578947368,0,0.736842105263158,0,0.75,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0,0.736842105263158,0
"134",0.736842105263158,0,0.631578947368421,0,0.644736842105263,0,0.618421052631579,0,0.631578947368421,0,0.631578947368421,0,0.631578947368421,0,0.631578947368421,0,0.657894736842105,0,0.631578947368421,0
"135",0.736842105263158,0,0.684210526315789,0,0.723684210526316,0,0.684210526315789,0,0.684210526315789,0,0.684210526315789,0,0.710526315789474,0,0.710526315789474,0,0.723684210526316,0,0.710526315789474,0
"136",0.802631578947368,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.723684210526316,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.723684210526316,0
"137",0.776315789473684,0,0.710526315789474,0,0.736842105263158,0,0.736842105263158,0,0.710526315789474,0,0.710526315789474,0,0.723684210526316,0,0.723684210526316,0,0.697368421052632,0,0.75,0
"138",0.802631578947368,0,0.697368421052632,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.710526315789474,0,0.723684210526316,0,0.723684210526316,0,0.710526315789474,0,0.776315789473684,0
"139",0.763157894736842,0,0.710526315789474,0,0.736842105263158,0,0.710526315789474,0,0.697368421052632,0,0.697368421052632,0,0.723684210526316,0,0.723684210526316,0,0.710526315789474,0,0.723684210526316,0
